epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
24,66.4178,1.73881,1.59831,1.78284,0.6632,0.64286,0.67317,0.26115,2.04216,1.54217,2.14647,0.0088615,0.0088615,0.0088615
25,69.2029,1.6613,1.526,1.72262,0.47412,0.5,0.40597,0.14512,2.37188,2.49526,2.74922,0.008812,0.008812,0.008812
26,71.5576,1.69193,1.51371,1.73625,0.42976,0.59704,0.41272,0.15736,1.83154,1.98105,2.10766,0.0087625,0.0087625,0.0087625
27,74.1718,1.66927,1.56076,1.71235,0.12987,0.26623,0.09391,0.02032,2.69538,4.15558,3.3123,0.008713,0.008713,0.008713
28,76.9214,1.62147,1.51541,1.67311,0.06916,0.12987,0.03354,0.00919,2.79374,5.07359,3.35699,0.0086635,0.0086635,0.0086635
29,79.6486,1.64878,1.46942,1.66438,0.54168,0.53896,0.49738,0.16955,2.17362,1.93028,2.54605,0.008614,0.008614,0.008614
30,82.4477,1.62126,1.44376,1.68214,0.25018,0.22727,0.13329,0.03189,2.78032,3.32869,3.64549,0.0085645,0.0085645,0.0085645
31,85.2584,1.64674,1.45542,1.68833,0.4603,0.46753,0.41021,0.1555,2.06625,2.16699,2.37803,0.008515,0.008515,0.008515
32,87.8713,1.65737,1.46798,1.71518,0.58447,0.62338,0.60475,0.23898,2.15886,1.46544,2.23654,0.0084655,0.0084655,0.0084655
33,90.4259,1.60514,1.37263,1.66286,0.78877,0.82441,0.86177,0.40013,1.60084,1.10959,1.77233,0.008416,0.008416,0.008416
34,93.1233,1.60731,1.34221,1.66403,0.66836,0.75901,0.72626,0.33997,1.61358,1.36185,1.88933,0.0083665,0.0083665,0.0083665
35,95.8082,1.64615,1.37402,1.67469,0.34561,0.3961,0.25525,0.08218,2.25242,3.17578,2.67318,0.008317,0.008317,0.008317
36,98.6876,1.61854,1.45514,1.68164,0.69704,0.65738,0.68499,0.31111,1.68383,1.65344,1.92996,0.0082675,0.0082675,0.0082675
37,101.341,1.60114,1.34934,1.66203,0.74202,0.78444,0.82128,0.39839,1.60359,1.19216,1.80327,0.008218,0.008218,0.008218
38,103.894,1.61452,1.39545,1.67119,0.62862,0.63636,0.67088,0.28117,1.70389,1.42978,1.83917,0.0081685,0.0081685,0.0081685
39,106.614,1.5455,1.34407,1.61089,0.92848,0.87662,0.93356,0.43763,1.56385,0.99241,1.74732,0.008119,0.008119,0.008119
40,109.342,1.57726,1.34471,1.62691,0.81781,0.81614,0.87855,0.44882,1.56782,1.12386,1.76655,0.0080695,0.0080695,0.0080695
41,111.991,1.53752,1.31985,1.59556,0.74439,0.76623,0.81254,0.38211,1.76905,1.06287,1.93274,0.00802,0.00802,0.00802
42,114.68,1.57042,1.38042,1.64178,0.80685,0.7595,0.82699,0.43141,1.57281,1.18539,1.79551,0.0079705,0.0079705,0.0079705
43,117.139,1.52447,1.31341,1.58009,0.57882,0.49351,0.48625,0.15657,2.26753,2.12345,2.41185,0.007921,0.007921,0.007921
44,119.627,1.61594,1.31944,1.63265,0.65132,0.71429,0.72961,0.3308,1.79693,1.12632,1.93578,0.0078715,0.0078715,0.0078715
45,122.198,1.56895,1.35486,1.61566,0.62249,0.58891,0.62133,0.23822,2.02467,1.55895,2.07776,0.007822,0.007822,0.007822
46,124.915,1.52919,1.28026,1.59039,0.786,0.68182,0.81333,0.4072,1.60095,1.13332,1.77427,0.0077725,0.0077725,0.0077725
47,127.539,1.47578,1.21764,1.56043,0.86891,0.85714,0.9085,0.4933,1.47569,0.98923,1.65333,0.007723,0.007723,0.007723
48,130.339,1.50033,1.26664,1.55517,0.90055,0.83766,0.91947,0.49183,1.44647,0.98525,1.64741,0.0076735,0.0076735,0.0076735
49,133.051,1.47774,1.22855,1.54638,0.54184,0.48701,0.48998,0.17215,2.16306,2.09884,2.33873,0.007624,0.007624,0.007624
50,135.695,1.51648,1.2284,1.56817,0.34086,0.37662,0.2339,0.07289,2.45293,2.50484,2.85512,0.0075745,0.0075745,0.0075745
51,138.366,1.48228,1.21813,1.57578,0.81422,0.75974,0.85228,0.39164,1.66529,1.13939,1.86772,0.007525,0.007525,0.007525
52,141.06,1.4512,1.22094,1.55355,0.84478,0.82468,0.859,0.47474,1.45721,0.96731,1.65998,0.0074755,0.0074755,0.0074755
53,144.039,1.45142,1.17186,1.52637,0.87383,0.8961,0.92617,0.52059,1.44246,0.91266,1.62246,0.007426,0.007426,0.007426
54,146.816,1.45872,1.199,1.53702,0.87619,0.91907,0.95525,0.56022,1.27912,0.84704,1.50135,0.0073765,0.0073765,0.0073765
55,149.577,1.48492,1.19684,1.5382,0.81528,0.88312,0.88882,0.44075,1.49567,1.02967,1.70476,0.007327,0.007327,0.007327
56,152.277,1.46069,1.17135,1.52153,0.79483,0.86364,0.84696,0.39132,1.75781,0.97772,1.95657,0.0072775,0.0072775,0.0072775
57,155.063,1.42143,1.1592,1.48621,0.81042,0.75974,0.84003,0.46283,1.48328,1.0147,1.66137,0.007228,0.007228,0.007228
58,157.856,1.43504,1.14815,1.50503,0.86845,0.85065,0.88978,0.50222,1.35057,0.95241,1.56999,0.0071785,0.0071785,0.0071785
59,160.796,1.42408,1.15298,1.50789,0.85328,0.82468,0.8683,0.4279,1.64804,0.99405,1.81922,0.007129,0.007129,0.007129
60,163.447,1.42963,1.12035,1.48168,0.79668,0.76623,0.85013,0.44094,1.56794,1.07155,1.72413,0.0070795,0.0070795,0.0070795
61,166.142,1.46855,1.15273,1.51075,0.88918,0.93788,0.94761,0.53168,1.34644,0.94774,1.56975,0.00703,0.00703,0.00703
62,168.889,1.42931,1.16096,1.53206,0.86811,0.83117,0.90368,0.48887,1.45598,0.96416,1.64959,0.0069805,0.0069805,0.0069805
63,171.636,1.47517,1.13971,1.52656,0.8754,0.94156,0.96163,0.54557,1.38985,0.86948,1.57138,0.006931,0.006931,0.006931
64,174.414,1.44826,1.13951,1.53163,0.87534,0.82468,0.91006,0.4825,1.49498,0.97682,1.68741,0.0068815,0.0068815,0.0068815
65,177.367,1.41361,1.15163,1.47824,0.69467,0.69437,0.69254,0.3403,1.62746,1.39623,1.92255,0.006832,0.006832,0.006832
66,180.006,1.40665,1.13587,1.48087,0.81423,0.88232,0.90703,0.43361,1.65687,0.98885,1.83115,0.0067825,0.0067825,0.0067825
67,182.6,1.40385,1.1393,1.50614,0.85447,0.83766,0.88458,0.47616,1.41323,0.96771,1.63435,0.006733,0.006733,0.006733
68,185.309,1.39978,1.11767,1.48482,0.84194,0.87013,0.91141,0.45285,1.63313,0.9174,1.79113,0.0066835,0.0066835,0.0066835
69,188.053,1.38631,1.09058,1.45021,0.65948,0.5282,0.56763,0.22143,1.9525,1.68502,2.19052,0.006634,0.006634,0.006634
70,190.547,1.43663,1.12151,1.49794,0.86515,0.83323,0.91384,0.48264,1.42092,0.98577,1.59256,0.0065845,0.0065845,0.0065845
71,193.373,1.39385,1.1086,1.46768,0.79414,0.85714,0.91087,0.48325,1.42855,0.94631,1.62019,0.006535,0.006535,0.006535
72,196.039,1.32929,1.07754,1.42627,0.91376,0.91558,0.92759,0.56196,1.30222,0.7798,1.53735,0.0064855,0.0064855,0.0064855
73,198.486,1.40404,1.0744,1.46144,0.90058,0.88232,0.94093,0.50736,1.49005,0.89296,1.64333,0.006436,0.006436,0.006436
74,200.981,1.36158,1.06116,1.43584,0.87887,0.92208,0.93212,0.50688,1.44046,0.81342,1.61842,0.0063865,0.0063865,0.0063865
75,203.396,1.34165,1.07763,1.4198,0.901,0.94556,0.96215,0.59974,1.25907,0.71997,1.46484,0.006337,0.006337,0.006337
76,206.199,1.32899,1.04635,1.42994,0.87977,0.9503,0.96717,0.56317,1.34464,0.74936,1.51088,0.0062875,0.0062875,0.0062875
77,209.009,1.32801,1.04915,1.41204,0.89909,0.92566,0.96274,0.57425,1.24812,0.82691,1.45544,0.006238,0.006238,0.006238
78,211.491,1.29402,1.01064,1.40616,0.88739,0.88961,0.93592,0.56354,1.37709,0.81618,1.59359,0.0061885,0.0061885,0.0061885
79,214.082,1.33475,1.02108,1.43361,0.76655,0.77922,0.79013,0.41385,1.62163,1.08463,1.84095,0.006139,0.006139,0.006139
80,216.815,1.28012,1.01725,1.40187,0.86538,0.91832,0.93214,0.57632,1.29531,0.81448,1.49814,0.0060895,0.0060895,0.0060895
81,219.628,1.31787,1.01938,1.41559,0.64901,0.72727,0.7273,0.3384,1.75452,1.26088,1.98538,0.00604,0.00604,0.00604
82,222.48,1.29887,0.98972,1.38097,0.75326,0.68831,0.73581,0.34272,1.70676,1.31912,1.97231,0.0059905,0.0059905,0.0059905
83,225.159,1.2887,0.99118,1.38711,0.86471,0.79221,0.87512,0.45889,1.57454,1.08413,1.79875,0.005941,0.005941,0.005941
84,227.895,1.3415,0.99726,1.40928,0.85997,0.92208,0.93006,0.50332,1.4805,0.90601,1.65637,0.0058915,0.0058915,0.0058915
85,230.695,1.31055,0.97677,1.39979,0.87521,0.85714,0.91903,0.56205,1.24839,0.86143,1.46393,0.005842,0.005842,0.005842
86,233.35,1.29515,1.01289,1.39762,0.92282,0.94156,0.95999,0.56487,1.28174,0.79103,1.50357,0.0057925,0.0057925,0.0057925
87,235.997,1.33071,0.98578,1.43036,0.9734,0.95051,0.98643,0.6196,1.18504,0.69818,1.39696,0.005743,0.005743,0.005743
88,238.944,1.27721,0.98057,1.37049,0.84831,0.8961,0.92537,0.49761,1.48675,0.84285,1.62462,0.0056935,0.0056935,0.0056935
89,241.615,1.29891,0.95462,1.38479,0.87607,0.88312,0.91895,0.5711,1.25239,0.79786,1.4836,0.005644,0.005644,0.005644
90,244.234,1.30961,0.93954,1.37831,0.90391,0.91628,0.94472,0.59064,1.28081,0.77944,1.47249,0.0055945,0.0055945,0.0055945
91,247.002,1.26957,0.98246,1.38052,0.86113,0.83766,0.90743,0.49209,1.45438,0.9167,1.641,0.005545,0.005545,0.005545
92,249.682,1.27207,0.96475,1.37571,0.63648,0.57143,0.59395,0.24925,1.92741,1.71313,2.20995,0.0054955,0.0054955,0.0054955
93,252.375,1.27488,0.98769,1.37808,0.88603,0.91558,0.94363,0.58099,1.23954,0.76426,1.45886,0.005446,0.005446,0.005446
94,255.203,1.29932,0.96436,1.39454,0.9266,0.90172,0.96264,0.60652,1.15363,0.73146,1.39975,0.0053965,0.0053965,0.0053965
95,257.839,1.25035,0.93683,1.37006,0.70513,0.66771,0.71868,0.3164,1.80476,1.32848,2.08282,0.005347,0.005347,0.005347
96,260.594,1.2522,0.95025,1.36324,0.79587,0.74026,0.79221,0.41885,1.47982,1.16812,1.71105,0.0052975,0.0052975,0.0052975
97,263.272,1.27102,0.94852,1.37849,0.90502,0.95455,0.97862,0.66406,1.06018,0.68602,1.32603,0.005248,0.005248,0.005248
98,265.884,1.29589,0.92766,1.38732,0.90325,0.92857,0.95791,0.58856,1.22272,0.74799,1.44012,0.0051985,0.0051985,0.0051985
99,268.754,1.286,0.9458,1.42443,0.9321,0.9026,0.95029,0.58408,1.30392,0.70167,1.50933,0.005149,0.005149,0.005149
100,271.463,1.26778,0.93259,1.38308,0.94644,0.9179,0.982,0.63225,1.20254,0.66667,1.40756,0.0050995,0.0050995,0.0050995
101,274.119,1.28297,0.96538,1.38965,0.94715,0.92857,0.97744,0.61828,1.17977,0.66505,1.39625,0.00505,0.00505,0.00505
102,276.594,1.25485,0.9467,1.35489,0.9047,0.9026,0.9502,0.60333,1.12882,0.73711,1.36875,0.0050005,0.0050005,0.0050005
103,278.958,1.25573,0.9078,1.35761,0.91385,0.89547,0.95607,0.59844,1.20685,0.70682,1.4286,0.004951,0.004951,0.004951
104,281.337,1.22677,0.86366,1.343,0.96554,0.90968,0.97505,0.64584,1.15564,0.65291,1.37627,0.0049015,0.0049015,0.0049015
105,284.206,1.24914,0.91103,1.36075,0.96619,0.9279,0.97858,0.63877,1.13109,0.67382,1.36934,0.004852,0.004852,0.004852
106,286.954,1.2294,0.94,1.35707,0.93075,0.87274,0.94988,0.61917,1.15151,0.76169,1.41751,0.0048025,0.0048025,0.0048025
107,289.659,1.28172,0.9407,1.39293,0.97538,0.91558,0.98735,0.62352,1.18557,0.65246,1.40702,0.004753,0.004753,0.004753
108,292.321,1.23939,0.9128,1.3396,0.87478,0.86195,0.9246,0.5637,1.26388,0.79004,1.47902,0.0047035,0.0047035,0.0047035
109,295.022,1.18909,0.88971,1.32567,0.94726,0.93506,0.97792,0.63499,1.12361,0.6837,1.35166,0.004654,0.004654,0.004654
110,297.756,1.2207,0.91623,1.34435,0.94175,0.94489,0.96446,0.60717,1.16479,0.66317,1.37741,0.0046045,0.0046045,0.0046045
111,300.764,1.23355,0.89194,1.34412,0.93232,0.92857,0.96465,0.6273,1.08229,0.65897,1.31273,0.004555,0.004555,0.004555
112,303.281,1.24431,0.92524,1.35527,0.9405,0.92379,0.9735,0.66592,1.06559,0.62007,1.31115,0.0045055,0.0045055,0.0045055
113,305.716,1.24039,0.9066,1.34627,0.9468,0.92461,0.9754,0.59448,1.2088,0.68615,1.41412,0.004456,0.004456,0.004456
114,308.255,1.23109,0.92208,1.34837,0.94987,0.83766,0.94521,0.57495,1.2619,0.80667,1.48504,0.0044065,0.0044065,0.0044065
115,310.701,1.25487,0.91578,1.3507,0.9584,0.9026,0.96941,0.66121,1.00422,0.63594,1.2702,0.004357,0.004357,0.004357
116,313.394,1.19803,0.88794,1.31503,0.97313,0.94054,0.97798,0.67835,1.04436,0.62378,1.26958,0.0043075,0.0043075,0.0043075
117,316.012,1.18633,0.87927,1.32974,0.92144,0.87013,0.92023,0.55709,1.3022,0.7508,1.51014,0.004258,0.004258,0.004258
118,318.591,1.20533,0.87086,1.32154,0.92881,0.90909,0.95328,0.5969,1.25436,0.69353,1.46251,0.0042085,0.0042085,0.0042085
119,321.192,1.23314,0.89078,1.33348,0.90961,0.85714,0.9388,0.5926,1.20507,0.77201,1.45191,0.004159,0.004159,0.004159
120,323.828,1.1906,0.87736,1.32985,0.90721,0.84416,0.93608,0.58091,1.18959,0.79929,1.44807,0.0041095,0.0041095,0.0041095
121,326.53,1.19218,0.8812,1.32043,0.96395,0.96104,0.98519,0.65641,1.00891,0.61403,1.27694,0.00406,0.00406,0.00406
122,329.109,1.16823,0.85344,1.30156,0.9817,0.96753,0.99277,0.6618,1.02674,0.62258,1.28169,0.0040105,0.0040105,0.0040105
123,331.914,1.22062,0.88466,1.33513,0.95904,0.94805,0.98917,0.65141,1.03603,0.6298,1.30584,0.003961,0.003961,0.003961
124,334.511,1.18384,0.8697,1.31682,0.94824,0.9517,0.98154,0.65771,1.08491,0.62653,1.30808,0.0039115,0.0039115,0.0039115
125,337.199,1.16862,0.83494,1.29259,0.96143,0.96104,0.98622,0.68923,0.99242,0.61586,1.25003,0.003862,0.003862,0.003862
126,339.827,1.20622,0.86552,1.33021,0.94581,0.95455,0.9873,0.67835,1.04243,0.62558,1.29342,0.0038125,0.0038125,0.0038125
127,342.34,1.1831,0.87354,1.31511,0.96042,0.94546,0.9785,0.67708,0.99252,0.59619,1.27276,0.003763,0.003763,0.003763
128,344.867,1.19819,0.85509,1.33671,0.92977,0.91558,0.97532,0.652,1.06428,0.66627,1.31005,0.0037135,0.0037135,0.0037135
129,347.74,1.15226,0.85412,1.29963,0.9353,0.9026,0.96656,0.64837,1.13932,0.64494,1.34781,0.003664,0.003664,0.003664
130,350.423,1.15318,0.83066,1.31212,0.93376,0.90909,0.96254,0.61951,1.19376,0.65703,1.39433,0.0036145,0.0036145,0.0036145
131,353.155,1.19242,0.82524,1.31405,0.94196,0.9026,0.95898,0.63499,1.12925,0.63707,1.36054,0.003565,0.003565,0.003565
132,355.77,1.16095,0.81946,1.30338,0.95077,0.96104,0.9886,0.67838,1.04394,0.59015,1.28915,0.0035155,0.0035155,0.0035155
133,358.424,1.16697,0.80693,1.30292,0.93751,0.8768,0.9557,0.57767,1.29708,0.70262,1.51395,0.003466,0.003466,0.003466
134,361.107,1.15186,0.81298,1.28049,0.95509,0.94805,0.98646,0.68017,1.05003,0.5823,1.2751,0.0034165,0.0034165,0.0034165
135,363.777,1.17933,0.84856,1.32289,0.9488,0.92857,0.97971,0.68376,1.06232,0.60643,1.30246,0.003367,0.003367,0.003367
136,366.437,1.19369,0.88592,1.30987,0.95455,0.96753,0.99091,0.68414,1.03543,0.59479,1.28135,0.0033175,0.0033175,0.0033175
137,369.099,1.16641,0.8257,1.29043,0.96591,0.95455,0.97977,0.69692,1.00612,0.55327,1.25868,0.003268,0.003268,0.003268
138,371.815,1.16604,0.83711,1.32337,0.95698,0.94156,0.98376,0.69541,1.01176,0.5748,1.27046,0.0032185,0.0032185,0.0032185
139,374.477,1.14013,0.80174,1.28383,0.96671,0.94276,0.9901,0.69481,1.00432,0.58979,1.25785,0.003169,0.003169,0.003169
140,377.32,1.12978,0.81835,1.27061,0.96574,0.94156,0.98164,0.68177,1.02757,0.55769,1.27972,0.0031195,0.0031195,0.0031195
141,379.984,1.14288,0.82138,1.29586,0.97032,0.92208,0.9791,0.67185,1.04779,0.56895,1.29334,0.00307,0.00307,0.00307
142,382.553,1.11036,0.78736,1.26422,0.98777,0.95455,0.99329,0.70875,0.93012,0.53601,1.2086,0.0030205,0.0030205,0.0030205
143,385.211,1.13082,0.80844,1.27842,0.97732,0.98052,0.99174,0.69984,0.99341,0.56557,1.23477,0.002971,0.002971,0.002971
144,387.9,1.08667,0.77598,1.25548,0.97412,0.92208,0.9829,0.68222,1.03785,0.59458,1.28434,0.0029215,0.0029215,0.0029215
145,390.464,1.11815,0.79015,1.2763,0.97934,0.97403,0.9934,0.68726,0.98208,0.55149,1.24493,0.002872,0.002872,0.002872
146,393.074,1.10916,0.7707,1.24724,0.93916,0.90222,0.95159,0.63884,1.0611,0.61653,1.34647,0.0028225,0.0028225,0.0028225
147,395.428,1.13304,0.80521,1.28551,0.87064,0.87408,0.91305,0.54311,1.32979,0.75699,1.5984,0.002773,0.002773,0.002773
148,398.069,1.08288,0.78667,1.23841,0.96712,0.95511,0.98446,0.65798,1.07397,0.59418,1.31591,0.0027235,0.0027235,0.0027235
149,400.691,1.11553,0.79915,1.26439,0.97105,0.94156,0.98269,0.65199,1.11108,0.61485,1.33594,0.002674,0.002674,0.002674
150,403.43,1.08085,0.76712,1.24234,0.94203,0.94964,0.9839,0.66706,1.03797,0.61033,1.28167,0.0026245,0.0026245,0.0026245
151,406.006,1.14058,0.80107,1.28718,0.8833,0.92208,0.9391,0.56007,1.30381,0.75992,1.53788,0.002575,0.002575,0.002575
152,408.768,1.14682,0.78986,1.28061,0.96996,0.94805,0.98902,0.71425,0.95545,0.56575,1.22117,0.0025255,0.0025255,0.0025255
153,411.525,1.10313,0.76568,1.26674,0.9799,0.94949,0.9879,0.71949,0.97336,0.52802,1.223,0.002476,0.002476,0.002476
154,414.264,1.11558,0.77592,1.25678,0.95666,0.95455,0.98393,0.66911,1.07482,0.57716,1.32043,0.0024265,0.0024265,0.0024265
155,416.881,1.07317,0.75343,1.24417,0.9613,0.96791,0.98671,0.73524,0.92495,0.50534,1.2038,0.002377,0.002377,0.002377
156,419.625,1.09369,0.75439,1.25536,0.9525,0.94156,0.97607,0.67361,1.07912,0.56422,1.29917,0.0023275,0.0023275,0.0023275
157,422.434,1.07359,0.74793,1.24351,0.94682,0.92208,0.9666,0.67498,1.00672,0.58336,1.26899,0.002278,0.002278,0.002278
158,425.397,1.0275,0.71991,1.21266,0.9659,0.91978,0.98065,0.69674,0.98169,0.55823,1.21665,0.0022285,0.0022285,0.0022285
159,427.985,1.07746,0.7574,1.24174,0.98303,0.96753,0.98899,0.69171,1.01595,0.54609,1.28461,0.002179,0.002179,0.002179
160,430.6,1.05859,0.71885,1.22671,0.88308,0.88284,0.89603,0.54793,1.29883,0.72841,1.60027,0.0021295,0.0021295,0.0021295
161,433.238,1.08897,0.76209,1.25369,0.93429,0.94805,0.9714,0.68818,0.98818,0.55996,1.24621,0.00208,0.00208,0.00208
162,435.944,1.05724,0.7552,1.24733,0.98029,0.96898,0.99313,0.72279,0.89848,0.51205,1.18725,0.0020305,0.0020305,0.0020305
163,438.731,1.04815,0.73983,1.2298,0.97038,0.96753,0.98849,0.6826,1.00947,0.5373,1.24747,0.001981,0.001981,0.001981
164,441.557,1.05976,0.7491,1.23567,0.96721,0.98052,0.99064,0.70034,0.95382,0.53733,1.2278,0.0019315,0.0019315,0.0019315
165,444.229,1.09084,0.77766,1.25996,0.98633,0.93706,0.98979,0.70818,0.95764,0.52068,1.21951,0.001882,0.001882,0.001882
166,446.8,1.03959,0.7165,1.23714,0.97891,0.97403,0.99232,0.70164,1.00007,0.52074,1.24129,0.0018325,0.0018325,0.0018325
167,449.388,1.05465,0.75637,1.21849,0.96619,0.92774,0.9745,0.68525,1.02766,0.54085,1.29971,0.001783,0.001783,0.001783
168,452.039,1.06762,0.74874,1.24558,0.96052,0.94802,0.98485,0.69027,1.01636,0.52074,1.25821,0.0017335,0.0017335,0.0017335
169,454.707,1.0375,0.74153,1.21452,0.97228,0.94156,0.98398,0.73246,0.88335,0.52701,1.1655,0.001684,0.001684,0.001684
170,457.558,1.04123,0.7416,1.232,0.97374,0.96327,0.98907,0.69346,0.99793,0.53719,1.24655,0.0016345,0.0016345,0.0016345
171,460.245,1.0146,0.73068,1.21537,0.99217,0.96104,0.99339,0.72041,0.90414,0.50807,1.17652,0.001585,0.001585,0.001585
172,462.96,1.02154,0.73215,1.21943,0.97494,0.97403,0.99213,0.71631,0.94041,0.5047,1.18988,0.0015355,0.0015355,0.0015355
173,465.426,1.06512,0.74202,1.2558,0.97129,0.96104,0.9864,0.72218,0.95128,0.50746,1.20038,0.001486,0.001486,0.001486
174,468.03,1.02637,0.72666,1.21484,0.96747,0.95455,0.98858,0.71855,0.94849,0.50221,1.19979,0.0014365,0.0014365,0.0014365
175,470.735,1.04002,0.72705,1.21001,0.97635,0.95455,0.98952,0.71729,0.93853,0.51729,1.19997,0.001387,0.001387,0.001387
176,473.337,1.03702,0.73666,1.22913,0.97295,0.93433,0.97563,0.67524,1.05416,0.55621,1.31003,0.0013375,0.0013375,0.0013375
177,476.008,0.9967,0.68819,1.20298,0.93611,0.96104,0.97843,0.65715,1.12219,0.57842,1.36331,0.001288,0.001288,0.001288
178,478.703,1.03115,0.72215,1.21982,0.96059,0.94956,0.98401,0.69244,1.03125,0.53488,1.2836,0.0012385,0.0012385,0.0012385
179,481.299,0.99032,0.6791,1.18303,0.9663,0.97403,0.99031,0.71304,0.98652,0.50603,1.22767,0.001189,0.001189,0.001189
180,483.793,1.01026,0.71126,1.20336,0.95906,0.96753,0.98603,0.71711,0.91897,0.50779,1.18836,0.0011395,0.0011395,0.0011395
181,486.246,1.01958,0.71085,1.20778,0.97247,0.95455,0.98082,0.68712,1.01502,0.54848,1.26164,0.00109,0.00109,0.00109
182,488.673,0.99038,0.68801,1.19106,0.9733,0.94695,0.98005,0.66946,1.04838,0.55862,1.29259,0.0010405,0.0010405,0.0010405
183,491.36,1.01396,0.68485,1.20175,0.9489,0.9646,0.98355,0.697,0.97562,0.52114,1.22883,0.000991,0.000991,0.000991
184,493.99,0.99982,0.68012,1.18686,0.96886,0.96104,0.98206,0.688,1.00534,0.51865,1.24765,0.0009415,0.0009415,0.0009415
185,496.693,1.00715,0.7069,1.20411,0.97974,0.94216,0.98789,0.70333,0.97654,0.5092,1.21816,0.000892,0.000892,0.000892
186,499.428,1.02132,0.70851,1.22409,0.97317,0.96753,0.98751,0.71216,0.94815,0.5001,1.19998,0.0008425,0.0008425,0.0008425
187,502.197,1.00064,0.71213,1.20723,0.97333,0.94786,0.98456,0.69129,1.01621,0.51002,1.24807,0.000793,0.000793,0.000793
188,504.926,1.00378,0.69222,1.19779,0.98273,0.96753,0.99166,0.73649,0.88079,0.47193,1.1582,0.0007435,0.0007435,0.0007435
189,507.504,0.98563,0.69514,1.19131,0.98441,0.96753,0.99229,0.72205,0.93234,0.48228,1.18784,0.000694,0.000694,0.000694
190,510.12,0.98384,0.66813,1.19541,0.96689,0.94817,0.98369,0.69451,1.01529,0.50826,1.25677,0.0006445,0.0006445,0.0006445
