epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
187,10334.9,0.78742,0.80918,1.14569,0.71582,0.65496,0.6915,0.48974,1.00347,0.98409,1.2012,0.000793,0.000793,0.000793
188,10390.8,0.79161,0.81886,1.15486,0.71638,0.65547,0.69199,0.48986,1.0028,0.98374,1.20074,0.0007435,0.0007435,0.0007435
189,10446.4,0.78477,0.81876,1.14835,0.71779,0.654,0.69213,0.49002,1.00286,0.98322,1.20066,0.000694,0.000694,0.000694
190,10502.4,0.78446,0.80821,1.14909,0.71615,0.65725,0.69291,0.49058,1.00251,0.98281,1.20032,0.0006445,0.0006445,0.0006445
191,10562.1,0.82774,0.78257,1.17935,0.71469,0.65626,0.69277,0.4911,1.00194,0.98172,1.19983,0.000595,0.000595,0.000595
192,10618.1,0.79837,0.7219,1.1567,0.71589,0.65667,0.69292,0.49141,1.00129,0.98067,1.19916,0.0005455,0.0005455,0.0005455
193,10674.3,0.79191,0.70545,1.15437,0.71719,0.65629,0.69328,0.49214,1.00085,0.98032,1.1987,0.000496,0.000496,0.000496
194,10730.4,0.78353,0.70182,1.14262,0.71601,0.65858,0.69345,0.49221,1.00052,0.97994,1.19839,0.0004465,0.0004465,0.0004465
195,10786.1,0.77968,0.69032,1.13984,0.71771,0.65725,0.69375,0.49256,1.00015,0.9793,1.19803,0.000397,0.000397,0.000397
196,10842.2,0.7812,0.68741,1.14434,0.71875,0.65683,0.69415,0.49274,0.99986,0.97878,1.19769,0.0003475,0.0003475,0.0003475
197,10920.3,0.76994,0.68642,1.13623,0.71937,0.65572,0.69417,0.49298,0.9992,0.97781,1.19739,0.000298,0.000298,0.000298
198,10994.4,0.77788,0.68589,1.14048,0.72794,0.64887,0.69465,0.49356,0.99894,0.97741,1.19691,0.0002485,0.0002485,0.0002485
199,11055.4,0.78466,0.68728,1.14461,0.72785,0.64942,0.69539,0.49397,0.9985,0.97679,1.19643,0.000199,0.000199,0.000199
200,11115.3,0.77295,0.6791,1.13778,0.72789,0.65037,0.69547,0.4944,0.99803,0.97638,1.19605,0.0001495,0.0001495,0.0001495
